timestamp;session_duration;calm_probability;calm_percentage;focus_probability;focus_percentage;attention_probability;attention_percentage;delta_avg;delta_max;delta_min;delta_std;delta_raw;theta_avg;theta_max;theta_min;theta_std;theta_raw;alpha_avg;alpha_max;alpha_min;alpha_std;alpha_raw;beta_avg;beta_max;beta_min;beta_std;beta_raw;gamma_avg;gamma_max;gamma_min;gamma_std;gamma_raw
2025-06-13T15:45:07.083412;6.034288;;;;;;;0.127433;0.141363;0.110113;0.012981;[0.11011338670604573, 0.14136289924195805, 0.13082265934100756];0.217625;0.236307;0.190078;0.019887;[0.19007826299494326, 0.23630694331023702, 0.22649077542472146];0.426168;0.461283;0.407087;0.024861;[0.4070873139349326, 0.46128251660742564, 0.4101334021276381];0.331533;0.35868;0.31264;0.019681;[0.3126403949921245, 0.35868000774111664, 0.32327873635853377];0.118631;0.128818;0.108368;0.008349;[0.11870568482075786, 0.1288180755528066, 0.10836829275668393]
2025-06-13T15:45:07.134306;6.085182;;;;;;;0.119287;0.161128;0.080358;0.033039;[0.08035761692888718, 0.16112804781346868, 0.11637529380267822];0.22778;0.246195;0.198314;0.021052;[0.19831362423818044, 0.2461954298742932, 0.23883099057471327];0.431486;0.450797;0.403716;0.02013;[0.4037155018744203, 0.45079673907787404, 0.43994488487275063];0.320383;0.342871;0.287544;0.023744;[0.28754364750952105, 0.3428710157983656, 0.33073465803413094];0.119563;0.128509;0.104269;0.010866;[0.10426944829779745, 0.1285090707155867, 0.1259092275315112]
2025-06-13T15:45:07.185311;6.136187;;;;;;;0.127838;0.134852;0.115359;0.008847;[0.11535941708552463, 0.1333041172451257, 0.1348517768350857];0.227952;0.243156;0.211453;0.012975;[0.21145326621094337, 0.24315559330795183, 0.2292461058761958];0.417914;0.464359;0.388687;0.033206;[0.38868716033026146, 0.4643590961190865, 0.4006951520480947];0.32912;0.361093;0.307519;0.023068;[0.3075190278481037, 0.3610928671082021, 0.3187486017262606];0.102011;0.121471;0.080988;0.016564;[0.0809876496643495, 0.10357345201656983, 0.12147096309694175]
2025-06-13T15:45:07.236685;6.187561;;;;;;;0.1328;0.165567;0.107673;0.024244;[0.10767323399408579, 0.1655666280585389, 0.12515953914985822];0.218074;0.230898;0.207339;0.009731;[0.20733907676420515, 0.23089843408061758, 0.21598546604391086];0.416758;0.439115;0.395269;0.017911;[0.3952691529447671, 0.4391154639260189, 0.41588955923883236];0.332045;0.35672;0.300152;0.023651;[0.3001519061513893, 0.356719800502589, 0.33926373591970815];0.110201;0.119017;0.101237;0.007259;[0.11901716908858764, 0.10123701601643759, 0.11034919880124822]
2025-06-13T15:45:07.238081;6.188957;;;;;;;0.12272;0.157569;0.097239;0.025505;[0.09723906586507794, 0.15756871433055558, 0.11335273253878442];0.222625;0.267901;0.197613;0.032074;[0.1976130098787897, 0.2679014253538395, 0.20235926517943711];0.431084;0.450321;0.410371;0.016343;[0.4103712694389974, 0.45032054901988594, 0.4325610289604801];0.340934;0.365416;0.3184;0.019243;[0.3183997888634989, 0.36541556805282793, 0.33898617439026335];0.112592;0.12902;0.089297;0.016928;[0.08929710879360926, 0.12902017610327748, 0.11945769790620611]
2025-06-13T15:45:07.290188;6.241064;;;;;;;0.125235;0.151483;0.093814;0.023826;[0.09381436910656261, 0.15148317323383043, 0.13040695102087352];0.226936;0.251953;0.209443;0.018152;[0.21941327884981338, 0.2519532887018255, 0.20944269864460108];0.41695;0.435298;0.399877;0.014488;[0.3998768614367806, 0.435297578986111, 0.4156759639454967];0.328724;0.36561;0.288015;0.031793;[0.2880151387123083, 0.3656104909880732, 0.33254555392723767];0.09669;0.103824;0.084103;0.008927;[0.08410288588377263, 0.10214185731167336, 0.1038244678901924]
2025-06-13T15:45:07.341120;6.291996;;;;;;;0.118635;0.137132;0.095262;0.017438;[0.09526163339022914, 0.13713168851950377, 0.1235106724504175];0.216781;0.243886;0.196413;0.019958;[0.19641298606482505, 0.24388615789890095, 0.21004492076005768];0.423386;0.468801;0.396851;0.032265;[0.3968509329143166, 0.4688005007758973, 0.4045065809232034];0.319495;0.353553;0.293984;0.025059;[0.2939844160203366, 0.3535532407466395, 0.3109474503509829];0.093895;0.104688;0.081501;0.009534;[0.081500706287709, 0.10468794791516521, 0.09549670779264227]
2025-06-13T15:45:07.392206;6.343082;;;;;;;0.113517;0.136479;0.088724;0.019539;[0.08872373287224322, 0.1364785584823282, 0.11534785603715964];0.228718;0.253515;0.214417;0.017603;[0.21822167881365875, 0.253514738192981, 0.21441706112203837];0.432132;0.462784;0.415089;0.02172;[0.41508858000202997, 0.4627842249382647, 0.41852404705999957];0.32447;0.352121;0.300677;0.021178;[0.3006772298531087, 0.3521206043660604, 0.32061267110021907];0.118128;0.13188;0.095016;0.01644;[0.09501620151520915, 0.1318799657813222, 0.1274863982005043]
2025-06-13T15:45:07.443234;6.39411;;;;;;;0.129362;0.163635;0.102438;0.025518;[0.10243813024297219, 0.16363458883301105, 0.12201358778695083];0.211279;0.235843;0.18429;0.021116;[0.18429041206954025, 0.23584324120930228, 0.21370349418904844];0.422283;0.462822;0.385845;0.031559;[0.38584493662971525, 0.46282228853052215, 0.41818098266862064];0.32741;0.334807;0.31645;0.007906;[0.31645047542791693, 0.3348069825546702, 0.3309717525091339];0.108632;0.116957;0.102693;0.006063;[0.10624631218564812, 0.11695675132184888, 0.10269308445972324]
2025-06-13T15:45:07.494230;6.445106;;;;;;;0.124604;0.136606;0.118544;0.008487;[0.11854426395197051, 0.1366058803010284, 0.11866089483857348];0.222094;0.232078;0.210631;0.008818;[0.21063061977552136, 0.23207832649350504, 0.2235724283661405];0.428405;0.469889;0.395175;0.031055;[0.395174765571058, 0.4698889803344646, 0.42015135312010654];0.332067;0.369677;0.311584;0.02663;[0.314937966886864, 0.3696774636035691, 0.31158432227319943];0.107653;0.125591;0.084157;0.017366;[0.0841571307471487, 0.12559118747398745, 0.11321090674457011]
2025-06-13T15:45:07.596384;6.54726;;;;;;;0.108472;0.13325;0.088622;0.01855;[0.08862183186611855, 0.13325016250267976, 0.10354509279683921];0.224527;0.254447;0.202851;0.021856;[0.20285095377887988, 0.2544474671218937, 0.21628288326842682];0.416012;0.445436;0.389787;0.022831;[0.3897865872800217, 0.4454355144654366, 0.4128147897101184];0.329894;0.356837;0.298174;0.024186;[0.29817398954927754, 0.356836902749598, 0.33466983511449405];0.117844;0.128434;0.10639;0.00902;[0.11870689336939402, 0.10638978079950727, 0.1284343374861821]
2025-06-13T15:45:07.597456;6.548332;;;;;;;0.105061;0.131221;0.082004;0.020212;[0.08200414161601438, 0.1312213777279423, 0.10195832620173803];0.225314;0.259879;0.201436;0.025027;[0.20143644269304645, 0.2598786494521739, 0.21462685907243204];0.432613;0.453726;0.407393;0.019137;[0.4073934734997878, 0.4537255542114155, 0.43672038184697226];0.320123;0.363147;0.284975;0.032396;[0.28497523997316493, 0.36314687227192893, 0.3122474138693917];0.10046;0.121058;0.089658;0.014571;[0.08965798313593631, 0.12105809951725771, 0.0906653347786393]
2025-06-13T15:45:07.699446;6.650322;;;;;;;0.121674;0.154643;0.101731;0.023483;[0.10173079447772912, 0.1546432297238674, 0.10864808059641227];0.232066;0.265822;0.198088;0.027653;[0.19808793092838586, 0.2658218048098611, 0.23228934752376015];0.42912;0.454973;0.400432;0.022356;[0.40043211908338666, 0.45497345757979807, 0.4319556981683126];0.330947;0.359782;0.297038;0.025865;[0.2970383600219466, 0.3597815011223043, 0.3360221890244702];0.119214;0.135446;0.093089;0.018654;[0.09308888243925596, 0.13544628494656238, 0.12910763439765224]
2025-06-13T15:45:07.750976;6.701852;;;;;;;0.123535;0.157238;0.106258;0.023834;[0.10710923538784067, 0.15723799492742743, 0.10625822045302574];0.216677;0.230571;0.194591;0.015789;[0.19459115954459774, 0.2305707278649988, 0.22486788154015325];0.430453;0.456615;0.407322;0.020238;[0.4073216844867461, 0.4566152020965154, 0.42742328111199623];0.318207;0.337632;0.280179;0.026892;[0.28017907477707793, 0.337631996461827, 0.3368107718656232];0.110204;0.12859;0.080294;0.021334;[0.08029446251643696, 0.12172688041435578, 0.12859000410715288]
2025-06-13T15:45:07.852462;6.803338;;;;;;;0.119992;0.143478;0.103161;0.017119;[0.10316093881573803, 0.1434780158135676, 0.11333652585420954];0.226804;0.265623;0.205113;0.027512;[0.20511317686531255, 0.2656226148037172, 0.20967650932859155];0.423686;0.460899;0.384518;0.031213;[0.38451763832139363, 0.46089870717379666, 0.4256406120616055];0.330038;0.356148;0.315197;0.01852;[0.31519721401591083, 0.356148085745473, 0.31876877765644734];0.113055;0.130607;0.081005;0.022697;[0.08100478118218044, 0.13060654830593316, 0.12755400867681896]
2025-06-13T15:45:07.954194;6.90507;;;0.1735181741436653;17.35181741436653;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:07.955085;6.905961;0.7291056762587809;72.91056762587809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:08.007427;6.958303;;;;;;;0.11765;0.131098;0.091826;0.018266;[0.0918259512197546, 0.13109778602733513, 0.13002772827706605];0.23522;0.269035;0.21585;0.023995;[0.21584973639376595, 0.26903462365692365, 0.22077668064101044];0.428074;0.452248;0.413169;0.017247;[0.41316898307651595, 0.4522475922253961, 0.41880558255325756];0.322188;0.356824;0.293376;0.026228;[0.2933762318908496, 0.35682370105050126, 0.3163628861930532];0.12072;0.136254;0.111722;0.01103;[0.11418528079069931, 0.1362536559819672, 0.11172227214498]
2025-06-13T15:45:08.058862;7.009738;;;;;;;0.124781;0.140965;0.111877;0.0121;[0.1118771654626859, 0.14096513806393918, 0.12149926347413754];0.221561;0.264741;0.196893;0.030636;[0.19689306515211297, 0.2647408638777372, 0.20304979689258984];0.426396;0.46888;0.389765;0.032563;[0.3897645648111957, 0.4688796577300309, 0.42054338375230316];0.31482;0.332611;0.293532;0.016144;[0.2935319307468489, 0.3326111651977568, 0.3183160876439854];0.117507;0.128914;0.10592;0.009388;[0.11768802623276128, 0.12891389163072867, 0.10591968917104426]
2025-06-13T15:45:08.161008;7.111884;;;;;;;0.125577;0.155438;0.103224;0.021967;[0.10322449891642572, 0.15543751467834482, 0.11806879916888671];0.215737;0.237874;0.180638;0.0251;[0.18063756466469508, 0.23787410127788128, 0.2286981968246033];0.436363;0.460288;0.410428;0.020405;[0.4104281835321884, 0.4602875157750409, 0.43837218025543095];0.314816;0.352581;0.288169;0.027446;[0.28816914354958545, 0.3525808664614627, 0.30369663893981086];0.119808;0.127621;0.106858;0.009222;[0.10685785868895026, 0.12494621276983492, 0.12762063530581305]
2025-06-13T15:45:08.212471;7.163347;;;;;;;0.120325;0.149491;0.084771;0.026805;[0.08477104187296577, 0.14949124475013367, 0.12671306832837176];0.221695;0.262002;0.191832;0.029583;[0.19183215718478835, 0.2620015786673761, 0.21125090926923995];0.425306;0.43592;0.41279;0.009538;[0.4127897640775334, 0.4359198481031554, 0.4272090697890223];0.332163;0.368873;0.308456;0.026323;[0.3084563802940921, 0.3688726040504022, 0.3191601150891666];0.1114;0.127776;0.098451;0.012215;[0.10797123804452803, 0.12777603003411256, 0.09845147988874368]
2025-06-13T15:45:08.263714;7.21459;;;;;;;0.124682;0.169104;0.094536;0.032072;[0.09453571743993192, 0.16910396792681298, 0.11040553884882515];0.226012;0.250406;0.197285;0.021902;[0.1972846005143739, 0.25040593117814747, 0.23034450456988542];0.419902;0.431455;0.407064;0.009999;[0.40706422635546724, 0.43145452264722906, 0.4211864602304375];0.325086;0.337567;0.304022;0.01498;[0.30402155972522965, 0.33366940746962553, 0.33756717707919554];0.098679;0.118839;0.080494;0.015716;[0.08049405487950662, 0.11883892702577123, 0.09670500735187887]
2025-06-13T15:45:08.315043;7.265919;;;;;;;0.114382;0.142954;0.098138;0.020267;[0.09813809813634436, 0.1429538155417571, 0.10205308477475096];0.219745;0.237517;0.206789;0.012999;[0.2149272716436043, 0.23751734310522163, 0.20678895447067963];0.420374;0.459127;0.397749;0.027531;[0.3977485152108341, 0.4591270986731098, 0.4042471679333987];0.327043;0.361633;0.302938;0.025083;[0.30293820496334234, 0.36163311810823623, 0.31655653092798997];0.106789;0.115239;0.102022;0.005992;[0.10310499357127001, 0.10202180544436514, 0.11523908756659568]
2025-06-13T15:45:08.367056;7.317932;;;;;;;0.134231;0.159136;0.104995;0.022314;[0.10499480471608201, 0.15913647384876028, 0.13856035498087663];0.222051;0.259343;0.199888;0.026525;[0.19988798595890828, 0.2593426052543674, 0.20692132868853175];0.41713;0.450312;0.396899;0.023651;[0.396899448062636, 0.4503120578343068, 0.4041783988782937];0.335875;0.349554;0.319675;0.012328;[0.3196748023380053, 0.34955429261753335, 0.3383953388309];0.105359;0.123173;0.094711;0.012676;[0.09819412388884376, 0.123172532905595, 0.09471090052172429]
2025-06-13T15:45:08.368681;7.319557;;;;;;;0.115273;0.143077;0.091297;0.021312;[0.09129674069948562, 0.1430773444147852, 0.11144627948126566];0.226519;0.241629;0.199265;0.019309;[0.19926535391677103, 0.24162870321663318, 0.23866362412768735];0.422345;0.458781;0.387295;0.0292;[0.38729525210349164, 0.45878087410190194, 0.42096029916628624];0.316857;0.348256;0.286513;0.025217;[0.28651269286335856, 0.3482556511413065, 0.3158039268823474];0.113067;0.115436;0.109258;0.00272;[0.10925820651884002, 0.11543628111474662, 0.11450652751509219]
2025-06-13T15:45:08.420231;7.371107;;;;;;;0.126527;0.160298;0.091966;0.027902;[0.0919659867088389, 0.16029754343751446, 0.12731658728938378];0.226986;0.260714;0.210065;0.023849;[0.21006520761302575, 0.26071360610956745, 0.21017981934755733];0.431279;0.438287;0.418375;0.009136;[0.41837471094957135, 0.43717617024296496, 0.43828709746013483];0.340824;0.365172;0.317957;0.019304;[0.3179574822893827, 0.36517163162301775, 0.339343805333274];0.112663;0.119083;0.100575;0.008553;[0.10057532293891595, 0.11908337014365215, 0.11832943570956772]
2025-06-13T15:45:08.521790;7.472666;;;;;;;0.118557;0.132047;0.100732;0.013147;[0.1007315319474542, 0.132046963452114, 0.12289146701176014];0.225692;0.247093;0.214419;0.01514;[0.21441867919305563, 0.24709273756992953, 0.21556563435722764];0.426498;0.451721;0.389681;0.026622;[0.38968100007437767, 0.45172061633727895, 0.43809383131271656];0.330651;0.3479;0.308517;0.016445;[0.30851714723390516, 0.3479001572858488, 0.3355343820874307];0.112601;0.12866;0.101828;0.011575;[0.1073142303730922, 0.12866008472014256, 0.10182759238418246]
2025-06-13T15:45:08.572948;7.523824;;;;;;;0.12856;0.14891;0.100386;0.020568;[0.10038625861358767, 0.14890959110470928, 0.13638393857013312];0.231171;0.250716;0.21511;0.014743;[0.21511000298771205, 0.2507159721602779, 0.2276864722500727];0.421905;0.445046;0.393963;0.021129;[0.39396299134564744, 0.4450457868679096, 0.4267059370170312];0.328637;0.360558;0.288327;0.030079;[0.2883267188331854, 0.36055818303915455, 0.3370275395055271];0.105579;0.125093;0.084806;0.016471;[0.08480616758699308, 0.1250928846175852, 0.10683815244874473]
2025-06-13T15:45:08.573729;7.524605;;;;;;;0.120112;0.169851;0.084626;0.036223;[0.08462554635430217, 0.16985072337189328, 0.1058587842458197];0.21936;0.234555;0.210003;0.01084;[0.21000262856824675, 0.23455533567591574, 0.2135235343133347];0.408947;0.432192;0.381052;0.021135;[0.3810520792677507, 0.4321919633737829, 0.4135975044223906];0.321755;0.333717;0.313114;0.008733;[0.31311442848790594, 0.3337174055719031, 0.31843297780288293];0.099244;0.108915;0.091066;0.007363;[0.0910661234250115, 0.10891547280380158, 0.09775114625488127]
2025-06-13T15:45:08.624797;7.575673;;;;;;;0.126308;0.156112;0.09294;0.025913;[0.09293972367549216, 0.15611172971446433, 0.129873922663651];0.226446;0.245051;0.205262;0.016346;[0.20526188084571814, 0.24505085324751133, 0.2290259338850355];0.423659;0.433463;0.404666;0.013433;[0.4046657232620395, 0.4334629245094291, 0.43284917871386513];0.322415;0.365394;0.292282;0.0312;[0.2922817474304894, 0.3653939281851444, 0.30956818717400447];0.113038;0.134444;0.102049;0.015138;[0.10204945077671873, 0.13444402501654845, 0.10262129305899317]
2025-06-13T15:45:08.726278;7.677154;;;;;;;0.126864;0.161959;0.10117;0.025692;[0.10116996344130193, 0.16195927475820981, 0.11746337078580403];0.217771;0.260122;0.180412;0.032732;[0.1804115743426824, 0.26012175187312786, 0.2127791928632699];0.417982;0.457406;0.390905;0.028518;[0.39090509833248527, 0.4574058227747869, 0.40563625641670276];0.333924;0.349577;0.313176;0.015291;[0.3131759334068569, 0.3495766402656723, 0.33902077376511497];0.107589;0.122387;0.098712;0.010533;[0.09871162110932599, 0.10166769298616883, 0.12238736983142111]
2025-06-13T15:45:08.726806;7.677682;;;;;;;0.11826;0.135814;0.094558;0.017395;[0.09455764560851036, 0.13581429275763393, 0.1244074512244728];0.236738;0.263535;0.212182;0.021025;[0.2121822188884673, 0.26353528286185657, 0.23449579920507832];0.425978;0.451354;0.390914;0.025608;[0.39091381385929536, 0.45135381633898347, 0.4356672649885117];0.333821;0.366878;0.308038;0.024566;[0.30803791583369045, 0.366878456968548, 0.32654611166450487];0.115969;0.136189;0.103305;0.014449;[0.10330459848645876, 0.1361886145733943, 0.10841258241591248]
2025-06-13T15:45:08.828091;7.778967;0.8547495566324994;85.47495566324994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:09.031453;7.982329;;;0.18464770528563024;18.464770528563022;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:09.082532;8.033408;;;;;;;0.127969;0.159872;0.087138;0.030357;[0.08713761192374056, 0.15987247526378728, 0.13689568833131915];0.219806;0.241434;0.186634;0.023815;[0.18663378415821769, 0.24143373343180052, 0.2313505010669529];0.424055;0.434625;0.408026;0.011525;[0.4080257755154768, 0.4346249358803585, 0.42951281422620086];0.3159;0.332669;0.294957;0.015676;[0.2949567717842887, 0.33266859904281765, 0.3200737064538784];0.106096;0.108255;0.103959;0.001754;[0.10395880129631618, 0.10607413325883196, 0.10825540670983344]
2025-06-13T15:45:09.083267;8.034143;;;;;;;0.127715;0.13752;0.1195;0.007442;[0.11949958847266916, 0.13752047713053475, 0.12612538801190554];0.227015;0.255145;0.20673;0.020529;[0.2067295419202274, 0.25514547903419493, 0.21917104268941032];0.430471;0.453822;0.400929;0.022033;[0.40092927777695536, 0.45382236032061074, 0.43666192490568284];0.317941;0.333672;0.300529;0.013583;[0.3196224495109758, 0.33367189892122856, 0.3005292365955724];0.109717;0.114526;0.102177;0.005399;[0.10217739474843952, 0.11452603162303199, 0.11244886243871208]
2025-06-13T15:45:09.134533;8.085409;;;;;;;0.118708;0.148716;0.096156;0.022096;[0.09615621229411991, 0.14871622746539964, 0.11125128241455563];0.226693;0.261103;0.190842;0.028702;[0.19084239808641917, 0.26110330999497344, 0.2281335626667458];0.43368;0.463327;0.414877;0.021214;[0.41487690512923825, 0.46332652105402894, 0.42283658501677546];0.325817;0.348665;0.299297;0.020321;[0.2992965985959576, 0.34866502749242834, 0.32949052319694405];0.104449;0.125347;0.091504;0.014917;[0.09649656289020479, 0.12534665315713528, 0.09150370269432839]
2025-06-13T15:45:09.185604;8.13648;;;;;;;0.130076;0.160537;0.114555;0.021541;[0.11513472087633904, 0.16053727258326803, 0.11455459397445855];0.213826;0.256991;0.181733;0.031706;[0.18173347451626734, 0.2569912778679236, 0.20275291798691805];0.428954;0.464621;0.408496;0.025312;[0.41374416808746656, 0.4646214784481437, 0.4084961302481975];0.315241;0.332497;0.291164;0.01755;[0.2911635446083085, 0.33249672117803997, 0.32206248524860953];0.108288;0.119205;0.095242;0.009898;[0.09524200833297472, 0.11041574586000459, 0.1192049298056985]
2025-06-13T15:45:09.641039;8.591915;;;;;;;0.112579;0.13768;0.086369;0.020962;[0.08636937320973519, 0.1376797972970415, 0.11368718902616073];0.229372;0.263004;0.185337;0.03255;[0.1853368965465207, 0.26300405136503113, 0.23977535419467394];0.424963;0.441211;0.414792;0.01161;[0.4147922589786384, 0.4412105277514782, 0.4188864020314051];0.331311;0.349621;0.310329;0.016152;[0.3103285955918556, 0.34962051946425216, 0.33398300956572563];0.109894;0.117432;0.102359;0.006154;[0.10989149429252973, 0.11743247348478597, 0.1023590819868848]
2025-06-13T15:45:09.742846;8.693722;;;;;;;0.127598;0.159084;0.103755;0.023225;[0.11995379994113126, 0.15908372635740486, 0.10375510413139657];0.2171;0.255819;0.187249;0.028687;[0.18724898264907752, 0.25581890434177346, 0.20823167759115774];0.43052;0.455557;0.413887;0.018019;[0.4138865127891762, 0.45555669009721783, 0.42211807357788456];0.322871;0.353708;0.300509;0.02253;[0.31439496424000113, 0.3537078410992809, 0.30050892558209863];0.11298;0.123098;0.103421;0.008043;[0.10342084299972379, 0.11242105352962944, 0.12309839170801709]
2025-06-13T15:45:09.744233;8.695109;;;;;;;0.130254;0.145592;0.110182;0.014838;[0.11018224420224704, 0.1455915341699119, 0.13498767479475787];0.239976;0.269561;0.213789;0.022895;[0.21378925870257315, 0.2695605419734536, 0.23657921679283228];0.430602;0.457591;0.401704;0.022856;[0.401704061524774, 0.45759122844242234, 0.43251036883916616];0.341297;0.369654;0.318855;0.021156;[0.3188550347328936, 0.369653976718134, 0.3353808485091253];0.111759;0.116878;0.105565;0.004681;[0.10556541936683925, 0.11687848957631064, 0.11283317097519563]
2025-06-13T15:45:09.846665;8.797541;;;;;;;0.127675;0.157796;0.11053;0.021367;[0.11053023870743323, 0.15779606359416556, 0.11469941882497296];0.219806;0.230653;0.211288;0.008075;[0.21128838588446036, 0.23065261931689868, 0.2174760369649547];0.414237;0.430417;0.396215;0.014024;[0.3962147900104559, 0.43041700493218993, 0.4160784666503413];0.325178;0.363159;0.305001;0.026874;[0.30500128470924737, 0.36315914921435916, 0.30737221580935015];0.10786;0.127615;0.082482;0.018849;[0.08248246979169639, 0.1276154957778639, 0.1134817053187982]
2025-06-13T15:45:09.847957;8.798833;;;;;;;0.13894;0.162764;0.11469;0.019629;[0.11468997030278517, 0.1627644539997208, 0.1393656528831188];0.230669;0.253643;0.211215;0.017499;[0.2112148182173284, 0.2536432895409905, 0.22715038120999503];0.427825;0.454033;0.398356;0.022847;[0.3983559811059436, 0.4540330932102158, 0.4310849311129911];0.318309;0.33171;0.293113;0.017828;[0.29311325052914605, 0.33171001849811516, 0.33010267817797984];0.102381;0.13209;0.08383;0.021223;[0.0838304858024138, 0.13209007067855305, 0.09122161465918335]
2025-06-13T15:45:09.900113;8.850989;;;;;;;0.122802;0.145968;0.103883;0.017442;[0.11855466044649594, 0.14596768730019818, 0.10388293148275207];0.219729;0.25208;0.199407;0.023125;[0.1994072041071978, 0.2520797696276745, 0.2076992165103377];0.436087;0.457889;0.413571;0.0181;[0.413571187727604, 0.4578889669272165, 0.4367994077206131];0.331745;0.341402;0.317447;0.010315;[0.3174468769429403, 0.34140241631759316, 0.336384597072103];0.105693;0.118415;0.089499;0.012057;[0.08949920238386116, 0.10916406756433113, 0.1184146117350624]
2025-06-13T15:45:09.951162;8.902038;0.8120949374076415;81.20949374076415;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:09.951854;8.90273;;;;;;;0.11364;0.147952;0.080344;0.02761;[0.08034405818798399, 0.14795230389044306, 0.11262465399130961];0.225814;0.251132;0.191429;0.025203;[0.1914290599429014, 0.25113202511762084, 0.2348813181494753];0.421016;0.445103;0.383686;0.026765;[0.3836857178839904, 0.44510252687134333, 0.43426076156272553];0.327832;0.366071;0.284422;0.033533;[0.2844224348319937, 0.36607137007327756, 0.33300076754646596];0.100938;0.110019;0.092666;0.007108;[0.11001935689799497, 0.10012818095708496, 0.09266594363031898]
2025-06-13T15:45:09.952598;8.903474;;;;;;;0.121693;0.154772;0.102489;0.023492;[0.1024888083624222, 0.1547719548867823, 0.10781695562486689];0.229709;0.259234;0.209244;0.021391;[0.20924359593157224, 0.25923425578596343, 0.220648244852348];0.428615;0.455089;0.411289;0.019015;[0.41946707153231594, 0.45508889486233606, 0.41128911466123985];0.3191;0.356575;0.282383;0.030293;[0.2823833672962001, 0.3565746394199285, 0.318342503148019];0.106369;0.114564;0.09184;0.010302;[0.09183952229100813, 0.11456360925833686, 0.11270240848566809]
2025-06-13T15:45:10.004588;8.955464;;;0.14437981058745875;14.437981058745875;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T15:45:10.108238;9.059114;;;;;;;0.117689;0.134598;0.107865;0.012009;[0.10786509534050223, 0.13459839834733667, 0.11060377900199819];0.213384;0.244464;0.181501;0.025711;[0.18150106293557558, 0.24446426001740948, 0.2141871486574603];0.416959;0.461592;0.384819;0.032564;[0.3848190298848305, 0.4615923481518808, 0.4044668858593892];0.320351;0.368169;0.280765;0.036154;[0.28076515539987, 0.36816870887944797, 0.3121189480760405];0.115956;0.127083;0.109886;0.007879;[0.10988587489562242, 0.1108979322779702, 0.12708298909986265]
2025-06-13T15:45:10.263043;9.213919;;;;;;;0.123998;0.155346;0.100533;0.023061;[0.11611528794185465, 0.15534591133948494, 0.100532600752337];0.22239;0.247748;0.200353;0.019491;[0.21907008177392523, 0.24774787694777373, 0.20035285770948688];0.422269;0.461726;0.381411;0.032804;[0.3814106930484402, 0.46172618250201614, 0.4236701424358976];0.328502;0.350461;0.312254;0.016112;[0.31225352807558543, 0.3504609856457414, 0.3227918302918824];0.116445;0.125089;0.108726;0.006712;[0.11551847727437886, 0.10872615764274185, 0.12508925411703523]
2025-06-13T15:45:10.314383;9.265259;;;;;;;0.117192;0.163816;0.083059;0.034131;[0.08305937236263938, 0.1638159582159503, 0.10470103684665553];0.237481;0.256817;0.21582;0.016817;[0.21582028082351185, 0.25681735249755816, 0.23980454961199493];0.425879;0.437425;0.410629;0.011249;[0.4106288259094461, 0.43742529197080143, 0.4295821520215189];0.320772;0.352486;0.290944;0.02516;[0.2909438723749838, 0.3524856415483025, 0.31888590798884336];0.097459;0.112316;0.086252;0.010949;[0.08625223288103373, 0.11231623052988444, 0.09380894981423908]
2025-06-13T15:45:10.365692;9.316568;;;;;;;0.128317;0.163407;0.092007;0.029162;[0.09200691826094158, 0.16340702101781768, 0.1295372073734393];0.227945;0.264639;0.199956;0.027115;[0.19995561841109732, 0.264638987088557, 0.21924178585507392];0.424456;0.457708;0.400162;0.024332;[0.4154999267661464, 0.4577075025117739, 0.4001619476080044];0.328349;0.337485;0.316011;0.009055;[0.3160107148470421, 0.3374848661088528, 0.3315518915056833];0.112353;0.135758;0.096581;0.01688;[0.10472074550838938, 0.13575760777204413, 0.09658105279206809]
2025-06-13T15:45:10.366603;9.317479;;;;;;;0.128372;0.158078;0.106739;0.021723;[0.10673857055123445, 0.1580779373952388, 0.12030007455197243];0.232761;0.257719;0.211162;0.019154;[0.21116248961697745, 0.2577191033634881, 0.22940274141923006];0.41804;0.446702;0.403119;0.020273;[0.40311903144792705, 0.44670198884632806, 0.4042994521273763];0.320534;0.331901;0.306989;0.010286;[0.30698887471733727, 0.33190063378565154, 0.32271290260525204];0.117571;0.122341;0.113877;0.003538;[0.11387733481546292, 0.11649397175983943, 0.12234084151446062]
2025-06-13T15:45:10.467973;9.418849;;;;;;;0.126284;0.136149;0.109303;0.012059;[0.10930343069542936, 0.13339998812046575, 0.13614863699147695];0.23322;0.248533;0.21469;0.014002;[0.21469031287247328, 0.24853265446562953, 0.23643677604251195];0.421428;0.436842;0.395431;0.018488;[0.39543141961785483, 0.4320090806132558, 0.43684231382386896];0.318891;0.348921;0.284519;0.02647;[0.28451931876903247, 0.3489205314412026, 0.32323299450526927];0.101477;0.113082;0.081493;0.014192;[0.08149342644327655, 0.1098544545463844, 0.11308221612939125]
