timestamp;session_duration;calm_probability;calm_percentage;focus_probability;focus_percentage;attention_probability;attention_percentage;delta_avg;delta_max;delta_min;delta_std;delta_raw;theta_avg;theta_max;theta_min;theta_std;theta_raw;alpha_avg;alpha_max;alpha_min;alpha_std;alpha_raw;beta_avg;beta_max;beta_min;beta_std;beta_raw;gamma_avg;gamma_max;gamma_min;gamma_std;gamma_raw;device_id
2025-06-13T14:13:41.985534;24.932531;;;;;;;0.124318;0.142327;0.108368;0.01394;[0.10836776865125661, 0.14232683077832287, 0.12226059953069898];0.224147;0.234391;0.21162;0.009435;[0.21162025196011583, 0.23439122367572796, 0.22642910134689323];0.416819;0.448789;0.396003;0.022948;[0.39600258754007645, 0.44878855031141796, 0.4056657917124989];0.319137;0.330168;0.306453;0.009752;[0.3064532019328301, 0.330168155211477, 0.3207892462709015];0.10079;0.108939;0.094917;0.005946;[0.0949171532537908, 0.10893872670513535, 0.09851534744567876];
2025-06-13T14:13:42.036540;24.983537;;;;;;;0.118462;0.134999;0.108315;0.011794;[0.11207198247277256, 0.13499947678797555, 0.10831514818516144];0.227827;0.254163;0.210858;0.018879;[0.21846133204653842, 0.2541628079864314, 0.21085824727838343];0.416814;0.446829;0.395134;0.021912;[0.39513444950598803, 0.4468289767091658, 0.40847888033593943];0.324372;0.35028;0.303033;0.019557;[0.303032876698214, 0.35027955319419973, 0.3198049364403325];0.110006;0.120398;0.099122;0.008693;[0.1104967922818843, 0.12039829327663606, 0.09912162534459679];
2025-06-13T14:13:42.087907;25.034904;;;;;;;0.128583;0.160432;0.106703;0.02304;[0.11861281807675303, 0.16043230067671335, 0.10670308189248144];0.241101;0.26871;0.217727;0.021028;[0.21772747078832627, 0.2687103817294837, 0.23686563006631228];0.43079;0.449541;0.413508;0.014747;[0.4135083779878029, 0.44954117863692106, 0.4293200296769263];0.317869;0.343425;0.286802;0.023442;[0.2868024942278333, 0.3434253608230508, 0.32337810641824544];0.111655;0.122114;0.104633;0.007539;[0.10463342656201774, 0.10821852737791542, 0.1221139336706883];
2025-06-13T14:13:42.139062;25.086059;;;;;;;0.112912;0.130237;0.081657;0.022144;[0.08165700399390641, 0.13023653296538087, 0.12684371695436575];0.218027;0.230531;0.206676;0.009773;[0.21687438826414884, 0.23053147862609397, 0.2066760000569267];0.41163;0.433876;0.383021;0.021243;[0.3830212739223182, 0.4338759819760008, 0.4179920461446286];0.318498;0.336314;0.307498;0.012713;[0.3116822033237664, 0.3363136715284189, 0.3074978622873846];0.120799;0.1384;0.095897;0.018103;[0.0958972420336097, 0.1383995337287658, 0.12809880452043243];
2025-06-13T14:13:42.190381;25.137378;;;;;;;0.1156;0.157585;0.083105;0.031138;[0.0831047238396969, 0.15758475865463129, 0.10611167089774963];0.221435;0.236824;0.209418;0.01144;[0.20941766173044765, 0.2368239637205586, 0.2180627156297908];0.428884;0.464927;0.383389;0.033952;[0.38338902811576336, 0.464927442711162, 0.4383341984128983];0.309661;0.343153;0.281899;0.025333;[0.28189941048385947, 0.3431530628412058, 0.3039307898657957];0.109098;0.11694;0.094696;0.010197;[0.09469577529022201, 0.11565717568922122, 0.11694030528389912];
2025-06-13T14:13:42.191141;25.138138;;;;;;;0.118266;0.15897;0.09341;0.029016;[0.09340963755152579, 0.1589703077950331, 0.10241758002818944];0.214657;0.252888;0.182595;0.029026;[0.1825949429095816, 0.2528877988330549, 0.20848959619380167];0.42787;0.437397;0.409298;0.013134;[0.40929810584910536, 0.4369163361230977, 0.43739661876465347];0.333602;0.358727;0.306111;0.021545;[0.30611126113176496, 0.35872695928609216, 0.3359666315774868];0.108496;0.109919;0.10676;0.001308;[0.10676038891050262, 0.10991930664582572, 0.1088076576822398];
2025-06-13T14:13:42.293010;25.240007;;;;;;;0.138221;0.164313;0.113556;0.020746;[0.1135555746734342, 0.1643134132213516, 0.13679348852777007];0.219249;0.258383;0.190314;0.02871;[0.19031353693718636, 0.25838297850938413, 0.20905007902907122];0.417795;0.450431;0.390456;0.02477;[0.39045551732280903, 0.4504314951700249, 0.41249895559679967];0.330097;0.360828;0.308912;0.022243;[0.30891213970958387, 0.36082763124294953, 0.32055140171863156];0.11494;0.128687;0.091311;0.016783;[0.09131100850737421, 0.12868721315318382, 0.12482265511649045];
2025-06-13T14:13:42.394876;25.341873;;;;;;;0.126641;0.15975;0.091916;0.027716;[0.09191639659551805, 0.15974960179135914, 0.12825733692119504];0.221451;0.256985;0.185203;0.029309;[0.18520260075304149, 0.2569849666926988, 0.22216545592187956];0.416598;0.43839;0.401944;0.015712;[0.409459501828667, 0.4383904245484989, 0.4019438886518123];0.306129;0.337426;0.280218;0.023664;[0.28021815792846005, 0.3374263510697519, 0.30074212982692894];0.121743;0.139926;0.10919;0.013164;[0.11611262177890966, 0.13992599719130094, 0.10918968910609358];
2025-06-13T14:13:42.396350;25.343347;;;;;;;0.136701;0.165012;0.108219;0.023186;[0.10821909710213223, 0.1650118292690537, 0.13687067655958948];0.223237;0.243999;0.200493;0.017816;[0.20049299192087836, 0.2439987573604254, 0.22521812506201355];0.430468;0.46514;0.410542;0.024608;[0.41572155074911027, 0.46514014176779417, 0.4105420449833449];0.319469;0.343703;0.305683;0.01719;[0.3090225242282514, 0.3437028431759284, 0.3056826375665106];0.092237;0.100163;0.080229;0.008635;[0.08022869242633617, 0.10016284413273124, 0.09631962112944466];
2025-06-13T14:13:42.549067;25.496064;0.5431624013472713;54.31624013472713;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:42.601389;25.548386;;;0.5717182532797805;57.171825327978055;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:42.703091;25.650088;;;;;;;0.121618;0.142654;0.107078;0.015233;[0.10707793212215704, 0.14265355425748844, 0.1151226179683334];0.233273;0.266712;0.201407;0.026684;[0.201406847211024, 0.2667121798349545, 0.23170085857997344];0.428154;0.458062;0.39161;0.027531;[0.3916104791062709, 0.4580623291980115, 0.43478805474649423];0.329551;0.368188;0.28385;0.034791;[0.28384976953939717, 0.36818829685760857, 0.33661514923071256];0.103516;0.112801;0.094813;0.007355;[0.10293310326612322, 0.11280077726252216, 0.09481296724077116];
2025-06-13T14:13:42.704128;25.651125;;;;;;;0.119325;0.136932;0.110465;0.01245;[0.11057727435628913, 0.13693158133454514, 0.1104652291969393];0.220929;0.240453;0.211143;0.013806;[0.21119075556736586, 0.24045342103291012, 0.21114269257268273];0.416319;0.43781;0.39649;0.01691;[0.39649008958053344, 0.43781048554830293, 0.4146554383953751];0.31651;0.356541;0.290459;0.028732;[0.29045936184800586, 0.3565406486982552, 0.3025297714588143];0.101212;0.119536;0.091351;0.01297;[0.09135076174929499, 0.11953564564799793, 0.09274809728979275];
2025-06-13T14:13:42.755598;25.702595;;;;;;;0.128307;0.166104;0.092634;0.030031;[0.09263427430591725, 0.16610362464240555, 0.1261820447930298];0.224173;0.253909;0.209007;0.021027;[0.2096045531684644, 0.2539086334800215, 0.20900669644565664];0.417993;0.456147;0.390789;0.027783;[0.39078881494176493, 0.4561468200067838, 0.4070423499928474];0.328601;0.355121;0.299504;0.022779;[0.29950417026862003, 0.3551213517693187, 0.3311770805266573];0.104425;0.127718;0.080116;0.019446;[0.08011647406470279, 0.12771770396082036, 0.10543972986646387];
2025-06-13T14:13:42.806516;25.753513;;;;;;;0.129239;0.169777;0.086434;0.034062;[0.0864338762751898, 0.16977674752667815, 0.13150588186989517];0.222267;0.253338;0.204934;0.02202;[0.2049342689137811, 0.2533378052371871, 0.20852744160159942];0.432171;0.454872;0.417943;0.016223;[0.4179427285529719, 0.45487230540698553, 0.4236969075291636];0.334068;0.366928;0.306567;0.024932;[0.30656693333491103, 0.36692759928328056, 0.32870850338851404];0.113617;0.132433;0.095872;0.014945;[0.11254483831838384, 0.13243324545210428, 0.09587197883450296];
2025-06-13T14:13:42.857589;25.804586;;;;;;;0.11438;0.133119;0.102664;0.013389;[0.10266354027530689, 0.13311936849966244, 0.10735696423333854];0.226512;0.260738;0.208;0.024229;[0.2107974020714059, 0.2607384480329972, 0.20799988663592817];0.405687;0.433173;0.381249;0.021307;[0.3812485061527083, 0.43317295235064507, 0.40263940452188074];0.311715;0.334371;0.282157;0.021868;[0.2821567945707837, 0.33437113629972415, 0.31861731882044664];0.108435;0.128527;0.083643;0.018623;[0.08364303375503812, 0.11313533098946998, 0.12852692470639301];
2025-06-13T14:13:42.858344;25.805341;;;;;;;0.126677;0.168379;0.087322;0.033133;[0.08732199903740291, 0.16837895654625368, 0.124330291284965];0.222767;0.2479;0.197242;0.020683;[0.19724168010059656, 0.24789991210736945, 0.2231592821094227];0.431711;0.468532;0.393749;0.030541;[0.39374890295882825, 0.4685316707155782, 0.4328532911110873];0.324476;0.3454;0.300554;0.01843;[0.3005540997838285, 0.34539951625714527, 0.3274731547433829];0.104692;0.125542;0.0934;0.01476;[0.09339960220311781, 0.12554231091260182, 0.09513489123810702];
2025-06-13T14:13:42.909405;25.856402;;;;;;;0.126609;0.135848;0.108762;0.012623;[0.1087615388622272, 0.13584805052863, 0.13521752429506068];0.21991;0.245029;0.192931;0.021309;[0.1929310095809894, 0.24502852303822828, 0.22177022055398504];0.419268;0.439814;0.408732;0.014529;[0.4087317453534938, 0.4398136363823075, 0.40925988183533424];0.322944;0.34548;0.304646;0.016938;[0.31870468322111567, 0.34548017382256624, 0.3046464799875511];0.109077;0.119371;0.101181;0.007617;[0.10667822757583567, 0.10118111081967045, 0.11937116453641061];
2025-06-13T14:13:42.960390;25.907387;;;;;;;0.122917;0.143523;0.112228;0.014574;[0.11299936077434351, 0.1435230149290501, 0.11222808946888244];0.225983;0.233826;0.217812;0.006542;[0.21781198332263754, 0.23382619398312882, 0.2263118142061665];0.422966;0.46491;0.396513;0.029994;[0.3965134389285056, 0.46490997167327847, 0.40747553469856634];0.332363;0.363281;0.297276;0.027107;[0.2972762303938258, 0.36328139423144196, 0.33653240424736053];0.10997;0.117946;0.09636;0.009671;[0.09636043902866209, 0.11560350365461665, 0.11794638037818783];
2025-06-13T14:13:43.011479;25.958476;;;;;;;0.125149;0.130738;0.1142;0.007743;[0.11420025689499226, 0.13050937363043302, 0.13073790334374052];0.216602;0.257568;0.187195;0.02987;[0.18719516507467165, 0.2575679302133893, 0.2050421945199343];0.419815;0.459211;0.394399;0.028246;[0.3943985196478046, 0.45921081031042876, 0.4058361122849264];0.325048;0.348462;0.293028;0.023435;[0.29302770879264595, 0.3484622474995403, 0.3336527502749879];0.115774;0.136764;0.08257;0.023751;[0.08256989047129591, 0.136763537179123, 0.12798981051585345];
2025-06-13T14:13:43.012290;25.959287;;;;;;;0.119152;0.14548;0.085761;0.024886;[0.0857612884544099, 0.14547975293872656, 0.1262147867635525];0.231354;0.269046;0.187949;0.033353;[0.1879487084434409, 0.2690463682221519, 0.23706640849587574];0.418373;0.446641;0.400705;0.020195;[0.4007051168922466, 0.4466406805100614, 0.40777449466191085];0.324025;0.346043;0.302717;0.017695;[0.3027174929541123, 0.34604297785457927, 0.3233157295053008];0.118582;0.129204;0.09882;0.013987;[0.09881965115174132, 0.12920434746628276, 0.1277231480497231];
2025-06-13T14:13:43.063962;26.010959;;;;;;;0.127117;0.164656;0.105546;0.026642;[0.11115100394630692, 0.1646556663227243, 0.10554561373401797];0.23035;0.257407;0.215734;0.019153;[0.21573413927403132, 0.2574072384376968, 0.21790946932797614];0.414217;0.436895;0.400723;0.016132;[0.40072347726786356, 0.4368953246636488, 0.40503340428408074];0.334782;0.368744;0.315025;0.024122;[0.3150247704499964, 0.36874430115487, 0.3205777813523341];0.100514;0.110153;0.092096;0.007422;[0.09929259351560885, 0.11015328445429143, 0.09209598960092377];
2025-06-13T14:13:43.166188;26.113185;;;;;;;0.130155;0.169459;0.108263;0.027852;[0.11274264573074652, 0.16945905964971059, 0.10826258327103055];0.219571;0.242935;0.205474;0.016638;[0.21030226119527437, 0.24293516075483143, 0.20547443080176692];0.427011;0.437559;0.406514;0.014496;[0.40651372380318473, 0.43755949938076405, 0.43696040614674037];0.31912;0.330023;0.311743;0.007869;[0.31559297425522653, 0.33002329458222085, 0.311742548263664];0.112922;0.125548;0.102699;0.009481;[0.11052060340477916, 0.10269891225822281, 0.12554760663008427];
2025-06-13T14:13:43.217171;26.164168;;;;;;;0.115397;0.149116;0.087847;0.025391;[0.0878466939449451, 0.14911639848529795, 0.10922903706012134];0.212556;0.231958;0.194505;0.01532;[0.1945046701129543, 0.23195834522682135, 0.21120561833413562];0.423458;0.457689;0.392506;0.026712;[0.3925058427601404, 0.45768922832842784, 0.42017779046251913];0.328036;0.358555;0.305853;0.022308;[0.3196996868693252, 0.35855507870664327, 0.3058533771380826];0.114505;0.127343;0.089263;0.017849;[0.08926295579868006, 0.12734345783438172, 0.12690735531287248];
2025-06-13T14:13:43.319080;26.266077;;;;;;;0.132208;0.167249;0.109368;0.025155;[0.10936792785085658, 0.16724867385174766, 0.12000746964204961];0.230788;0.242959;0.210333;0.014551;[0.21033315599702193, 0.2429591517211225, 0.23907272980712366];0.425222;0.463081;0.389434;0.030102;[0.389433698009261, 0.46308100829142695, 0.42315143887965134];0.314415;0.335791;0.288502;0.01957;[0.2885017648512475, 0.3357905832037749, 0.3189527459844273];0.112168;0.121893;0.100386;0.0089;[0.10038621035140918, 0.12189255386368385, 0.114224066534309];
2025-06-13T14:13:43.320015;26.267012;;;;;;;0.122643;0.146699;0.095626;0.020955;[0.0956260955121908, 0.1466991215895739, 0.12560454064073065];0.207552;0.231926;0.185761;0.018935;[0.18576087849257966, 0.23192622794551185, 0.2049695065718377];0.4205;0.442501;0.39343;0.020351;[0.3934301007934734, 0.44250096215807116, 0.4255679271819798];0.315358;0.341415;0.282832;0.02435;[0.2828324431594449, 0.3414149060574959, 0.3218274442979739];0.118632;0.139972;0.099727;0.01652;[0.11619676015230314, 0.13997206983592705, 0.0997274780012809];
2025-06-13T14:13:43.422249;26.369246;;;;;;;0.127591;0.156806;0.093568;0.026039;[0.093568455713766, 0.1568062401260959, 0.13239711029406168];0.215943;0.234447;0.202223;0.013584;[0.21115845821139317, 0.23444699157695562, 0.20222260926586708];0.42794;0.461182;0.402847;0.024502;[0.4197906956659807, 0.46118215783877736, 0.40284720269307];0.325552;0.344526;0.298947;0.019374;[0.29894702169366466, 0.34452615733674774, 0.3331818565558039];0.106952;0.122421;0.08373;0.01672;[0.08373008720410852, 0.11470571526515311, 0.12242134434498718];
2025-06-13T14:13:43.677758;26.624755;0.498923228121147;49.8923228121147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:43.678157;26.625154;;;0.4554885908302486;45.548859083024865;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:43.729597;26.676594;;;;;;;0.113425;0.13906;0.086429;0.021508;[0.08642942716470005, 0.13906002056239591, 0.11478513587422227];0.22139;0.249175;0.204849;0.019766;[0.21014668039901585, 0.24917511804810746, 0.20484897185033712];0.432855;0.453082;0.419943;0.014484;[0.4199425884958551, 0.45308169912440127, 0.425540978279786];0.32944;0.365678;0.296328;0.028398;[0.2963284046452799, 0.3656777832817934, 0.3263149372442009];0.107337;0.1374;0.088763;0.021453;[0.08876346798882653, 0.13739955900604128, 0.09584891298275673];
2025-06-13T14:13:43.780383;26.72738;;;;;;;0.124155;0.152792;0.096884;0.022845;[0.09688358331783292, 0.15279201759393615, 0.1227895087502325];0.223885;0.257515;0.203215;0.023987;[0.21092544674971028, 0.2575146153230191, 0.20321497544443384];0.424693;0.451176;0.390426;0.025404;[0.39042648648749423, 0.4511759829871237, 0.4324768010389254];0.325412;0.337094;0.310482;0.011105;[0.31048186946581013, 0.33709417894337806, 0.3286612743810937];0.121961;0.134793;0.111827;0.009568;[0.11182705841369318, 0.13479287272285417, 0.11926203418093058];
2025-06-13T14:13:43.831146;26.778143;;;;;;;0.12863;0.160892;0.104638;0.023698;[0.10463760728956192, 0.16089212541046619, 0.12036166725193559];0.224012;0.239732;0.208701;0.012672;[0.20870063286026028, 0.2397321124754286, 0.22360231977833842];0.428225;0.458532;0.397381;0.024968;[0.3973813041338101, 0.45853248117016976, 0.42876115877585264];0.323412;0.345839;0.306755;0.016469;[0.3067548416455893, 0.3458389827846864, 0.3176431078792963];0.111852;0.13464;0.090894;0.017906;[0.09089397169756472, 0.13463960970644295, 0.1100230460232893];
2025-06-13T14:13:43.882443;26.82944;;;;;;;0.119219;0.136953;0.106301;0.012969;[0.10630082148096676, 0.13695326402701827, 0.11440190222016444];0.230219;0.250233;0.214537;0.014891;[0.21453712239979494, 0.25023295333353535, 0.2258861777098521];0.416382;0.431018;0.387845;0.020181;[0.38784495978837474, 0.4310179692207151, 0.43028268806511144];0.316981;0.335994;0.3055;0.013541;[0.3054997549173471, 0.3359941325373753, 0.3094480234432258];0.116523;0.129703;0.10599;0.00986;[0.10598951746201057, 0.12970271229443464, 0.11387791687619395];
2025-06-13T14:13:43.883167;26.830164;;;;;;;0.125348;0.161615;0.0803;0.033772;[0.08030027690851457, 0.1616153914711634, 0.13412747759582824];0.222842;0.239414;0.203414;0.014835;[0.2034135821699137, 0.2394141177651952, 0.2256974942217181];0.420738;0.449485;0.392263;0.023361;[0.3922631953433916, 0.449484898876679, 0.42046708472463157];0.327411;0.343829;0.314969;0.012113;[0.3149691665017135, 0.343828716541986, 0.32343622423373797];0.115521;0.129158;0.104625;0.010201;[0.10462457337122485, 0.12915780255181808, 0.11278071681741725];
2025-06-13T14:13:43.934214;26.881211;;;;;;;0.122062;0.148059;0.099559;0.019954;[0.09955887501590235, 0.14805901529236687, 0.11856808746831851];0.225138;0.260764;0.180637;0.033308;[0.1806374201964606, 0.26076414885014554, 0.23401379023269195];0.415848;0.4441;0.384637;0.024366;[0.3846369750557802, 0.44410018931867973, 0.4188074679088091];0.318138;0.340422;0.300852;0.016536;[0.30085161266162586, 0.3404219237482863, 0.3131408822664721];0.107575;0.129391;0.083484;0.01881;[0.08348414947158952, 0.12939118240596026, 0.10984904610461127];
2025-06-13T14:13:43.985672;26.932669;;;;;;;0.118132;0.133003;0.093559;0.017503;[0.09355906352240165, 0.1330028232498351, 0.1278339618160509];0.231683;0.252067;0.2186;0.014606;[0.21860044057610584, 0.25206720696035473, 0.22438138602692753];0.423788;0.452984;0.407526;0.02069;[0.40752577913468063, 0.4529841179475318, 0.41085332196631974];0.321085;0.343867;0.303576;0.016866;[0.3158110461331541, 0.3438674980692754, 0.3035756001043192];0.109579;0.114717;0.106217;0.00369;[0.11471694129658414, 0.10780130448356826, 0.10621749911825211];
2025-06-13T14:13:44.037639;26.984636;;;;;;;0.109291;0.146153;0.080468;0.027412;[0.08046806712000255, 0.1461532635827613, 0.10125212208656403];0.237036;0.257123;0.214016;0.01772;[0.21401634650603174, 0.25712272974253714, 0.23996760184876312];0.411123;0.43862;0.381319;0.02345;[0.38131879684798353, 0.43862028664761193, 0.41342893745826464];0.326546;0.350698;0.311342;0.017268;[0.31759753243545163, 0.35069837539282567, 0.3113417280106372];0.111976;0.117522;0.105668;0.004869;[0.1056679049691519, 0.11752242158619011, 0.11273742039516195];
2025-06-13T14:13:44.088668;27.035665;;;;;;;0.120957;0.162954;0.097819;0.029747;[0.0978185161925654, 0.16295400026552018, 0.10209994299908315];0.231342;0.241568;0.214377;0.01208;[0.2143774385494867, 0.24156845793257187, 0.23808142395195234];0.425739;0.462787;0.382722;0.032958;[0.3827221747776287, 0.4627865785561337, 0.43170962889888564];0.320585;0.348588;0.301302;0.020265;[0.31186457840330706, 0.3485881614951754, 0.3013019690155588];0.118921;0.138355;0.107054;0.013854;[0.10705376554839874, 0.13835532008909882, 0.11135487257159365];
2025-06-13T14:13:44.139666;27.086663;;;;;;;0.125156;0.165003;0.093025;0.029887;[0.09302493611597423, 0.16500311471767798, 0.11744098215729205];0.219684;0.239768;0.181134;0.027267;[0.18113354264916776, 0.23976776740554057, 0.2381514405140726];0.421259;0.444563;0.38038;0.029;[0.380380346774283, 0.44456265034194326, 0.43883372952874167];0.326275;0.368257;0.302192;0.029793;[0.3021916249962795, 0.3682569823911938, 0.30837685690818617];0.108281;0.124643;0.083532;0.017801;[0.08353162900403767, 0.11666735358466221, 0.12464299150848664];
2025-06-13T14:13:44.140465;27.087462;;;;;;;0.126989;0.149604;0.096158;0.022579;[0.09615800909046107, 0.14960364834662515, 0.13520510900573332];0.221127;0.258052;0.183055;0.030628;[0.1830551814382545, 0.25805237327622066, 0.222274393131263];0.423348;0.452039;0.397704;0.022287;[0.3977041404471964, 0.4520390985174816, 0.42030007599256786];0.330103;0.349955;0.309422;0.016558;[0.3094222906846915, 0.3499550514566453, 0.3309312853633795];0.105823;0.120932;0.086938;0.014132;[0.08693813377654659, 0.12093223223582751, 0.10959808431983228];
2025-06-13T14:13:44.191207;27.138204;;;;;;;0.125647;0.150106;0.104881;0.018647;[0.10488056791711277, 0.15010645706125236, 0.12195258283479794];0.233266;0.260699;0.206251;0.02223;[0.20625114134618133, 0.26069943578128607, 0.232848509359348];0.416655;0.432316;0.405302;0.011441;[0.41234834449196645, 0.4323157493150726, 0.4053022218554838];0.307805;0.332971;0.283271;0.020295;[0.283271245368942, 0.3329714253260771, 0.30717094228472686];0.118451;0.139452;0.103693;0.015251;[0.11220783983544055, 0.13945180138283805, 0.10369320690661346];
2025-06-13T14:13:44.242305;27.189302;;;;;;;0.126653;0.159741;0.106841;0.023548;[0.11337687396576078, 0.1597412228595648, 0.10684145515551577];0.223271;0.249243;0.209668;0.018372;[0.21090086537710742, 0.2492431237952518, 0.209667741803555];0.422373;0.444987;0.409108;0.01607;[0.40910810588308943, 0.4449872302548161, 0.41302356599843004];0.325166;0.362179;0.298298;0.027048;[0.29829819355510984, 0.3621794919011753, 0.3150192952903534];0.11565;0.1337;0.103632;0.012995;[0.103631874492756, 0.133700427169166, 0.10961775417445506];
2025-06-13T14:13:44.242847;27.189844;;;;;;;0.12412;0.164817;0.095972;0.029474;[0.09597214242552221, 0.16481742411484984, 0.11157048980090294];0.230925;0.258437;0.198826;0.024551;[0.19882640892398515, 0.25843681127112345, 0.23551250455838144];0.421332;0.444131;0.40822;0.016182;[0.4116437956535639, 0.44413112098480917, 0.40822024876020524];0.312901;0.336519;0.287554;0.020027;[0.2875536349015833, 0.3365187544488382, 0.31463154620205985];0.112835;0.118707;0.108864;0.004237;[0.1187072885018135, 0.11093452202102896, 0.10886437733233006];
2025-06-13T14:13:44.293853;27.24085;;;;;;;0.130178;0.156157;0.111749;0.0189;[0.11174874521260528, 0.1561573822096696, 0.12262764794856282];0.221113;0.249359;0.201773;0.020422;[0.21220639633127483, 0.24935895158499935, 0.20177325309487842];0.421132;0.447409;0.39612;0.020958;[0.3961200497949572, 0.4474093644093446, 0.4198655842482717];0.31955;0.359793;0.295509;0.028636;[0.2955089372575957, 0.359793481983388, 0.30334866956926304];0.099299;0.114257;0.081946;0.013299;[0.0819455275311525, 0.11425712187667228, 0.1016947255144272];
2025-06-13T14:13:44.445607;27.392604;0.3415446637914681;34.15446637914681;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:44.751337;27.698334;;;0.45943720315634123;45.943720315634124;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2025-06-13T14:13:44.904822;27.851819;;;;;;;0.116707;0.148023;0.0902;0.02385;[0.09020038526776156, 0.14802287282774543, 0.11189627126383614];0.226441;0.25728;0.187931;0.028827;[0.18793074152706046, 0.25728006892867206, 0.2341131660206949];0.421946;0.452435;0.406602;0.021559;[0.4068012118847407, 0.45243458109105206, 0.4066018829884087];0.31704;0.339823;0.289584;0.020775;[0.289583661876139, 0.3398233496516585, 0.32171239661875867];0.101431;0.107549;0.096629;0.004554;[0.10011386631570152, 0.1075493208078957, 0.09662920381814688];
2025-06-13T14:13:44.956169;27.903166;;;;;;;0.136021;0.156771;0.116035;0.016639;[0.11603467266054265, 0.1567709636762653, 0.13525848764054663];0.231792;0.245211;0.217932;0.011141;[0.21793204609904007, 0.24521065479354015, 0.23223310397530678];0.424231;0.452525;0.406342;0.020239;[0.41382584160745073, 0.4525251262199338, 0.40634198858265463];0.314103;0.348283;0.281398;0.027326;[0.2813978885322994, 0.3482829204594873, 0.3126276566257621];0.116113;0.122216;0.111799;0.004437;[0.11432391568107225, 0.11179892799447406, 0.12221579602241545];
2025-06-13T14:13:45.008226;27.955223;;;;;;;0.115393;0.13836;0.082976;0.023577;[0.08297638149399081, 0.13835977854797946, 0.12484339615564308];0.216752;0.258242;0.188869;0.029911;[0.1888691522367746, 0.25824164128854205, 0.20314526670256886];0.420174;0.450012;0.393251;0.023264;[0.3932507866824966, 0.45001233777364397, 0.41725839927259095];0.336682;0.367272;0.310661;0.023336;[0.3106609341723957, 0.3672722772810959, 0.3321134269624406];0.110447;0.124466;0.094806;0.012163;[0.09480628129767174, 0.11206724604532421, 0.12446612071000426];
2025-06-13T14:13:45.059368;28.006365;;;;;;;0.135832;0.168591;0.113064;0.023744;[0.11306396270039477, 0.16859129342984544, 0.12584154474495673];0.216012;0.230391;0.199149;0.012875;[0.19914944404102536, 0.23039062996041407, 0.2184955281529678];0.418601;0.456414;0.383004;0.030011;[0.38300411157346054, 0.4564143832964698, 0.4163831952377822];0.329883;0.359967;0.310297;0.021594;[0.3193856669702717, 0.359967325071153, 0.31029653280502223];0.115516;0.134677;0.085964;0.021201;[0.08596394731697063, 0.13467665189305025, 0.12590848426911985];
2025-06-13T14:13:45.110653;28.05765;;;;;;;0.119734;0.135832;0.092908;0.019095;[0.0929077803965292, 0.13046326621718257, 0.13583160965365926];0.223504;0.240799;0.191904;0.022378;[0.19190430642252015, 0.24079921448591246, 0.23780858695218196];0.416345;0.446941;0.392959;0.02262;[0.39295853564200045, 0.4469414738413918, 0.4091352397056784];0.321895;0.365861;0.283445;0.033872;[0.28344490869641487, 0.3658614979860765, 0.31637890005491015];0.10402;0.134836;0.086513;0.021858;[0.08651263992257871, 0.13483599484451467, 0.09071034712180283];
2025-06-13T14:13:45.212588;28.159585;;;;;;;0.125455;0.142288;0.116386;0.011915;[0.11638592252851979, 0.14228820908629192, 0.11768959012778718];0.221089;0.232562;0.207043;0.010575;[0.20704337509507595, 0.23256158493488632, 0.22366157681516546];0.412348;0.439299;0.393873;0.01949;[0.3938729718415558, 0.4392992305644694, 0.4038705620364977];0.312004;0.339463;0.296328;0.019481;[0.29632821415707244, 0.3394627141732035, 0.3002208426927952];0.110808;0.121119;0.098053;0.009574;[0.09805320633102409, 0.12111866405591477, 0.11325069499083856];
2025-06-13T14:13:45.213253;28.16025;;;;;;;0.124486;0.158092;0.106945;0.02377;[0.1069447417885904, 0.1580916969478408, 0.10842244390540573];0.219905;0.248844;0.18101;0.028574;[0.18101024150513176, 0.24884448839503676, 0.22986165308680798];0.420122;0.461833;0.390541;0.030342;[0.3905410463493411, 0.46183307267169027, 0.40799306513019995];0.330764;0.338475;0.318827;0.00856;[0.31882690983504647, 0.3384751702581919, 0.33498925562950005];0.10927;0.116526;0.102016;0.005924;[0.11652617941815575, 0.10926624397873314, 0.1020161706305031];
2025-06-13T14:13:45.264016;28.211013;;;;;;;0.120386;0.151958;0.082254;0.028832;[0.08225377048482904, 0.15195808193808152, 0.1269448652386891];0.223606;0.24838;0.20715;0.01783;[0.20714993450144473, 0.2483803474111013, 0.2152884099512771];0.435351;0.469919;0.417091;0.024457;[0.4170908258920279, 0.46991924374394894, 0.419042347648658];0.328255;0.361618;0.291305;0.028817;[0.2913047043178073, 0.3616178021945258, 0.3318412132901783];0.11267;0.127228;0.101096;0.010875;[0.10968664398576539, 0.12722800071053536, 0.10109570592043644];
